stationID,CONTINENT,lon,lat,WMO_zone,percent_rank_level_EWM_His,percent_rank_level_EWM_soc_126,percent_rank_level_EWM_soc_585
8338,Africa,26.5,31.163017293323,7,4,3,3
8339,Africa,27.5,31.163017293323,7,4,7,8
8342,Africa,30.5,31.163017293323,6,3,8,8
8343,Africa,31.5,31.163017293323,6,3,8,8
8346,Asia,34.5,31.163017293323,6,2,7,8
8347,Asia,35.5,31.163017293323,7,2,7,8
8348,Asia,36.5,31.163017293323,7,2,6,7
8349,Asia,37.5,31.163017293323,7,2,4,6
8350,Asia,38.5,31.163017293323,7,2,3,3
8351,Asia,39.5,31.163017293323,7,3,3,3
8352,Asia,40.5,31.163017293323,7,3,3,3
8353,Asia,41.5,31.163017293323,7,3,3,3
8354,Asia,42.5,31.163017293323,7,3,2,3
8355,Asia,43.5,31.163017293323,7,3,3,3
8356,Asia,44.5,31.163017293323,7,3,7,8
8357,Asia,45.5,31.163017293323,7,3,7,8
8358,Asia,46.5,31.163017293323,1,3,7,8
8359,Asia,47.5,31.163017293323,7,3,7,8
8360,Asia,48.5,31.163017293323,7,3,7,8
8361,Asia,49.5,31.163017293323,7,3,7,8
8362,Asia,50.5,31.163017293323,3,3,5,7
8363,Asia,51.5,31.163017293323,3,3,5,7
8364,Asia,52.5,31.163017293323,7,3,5,6
8365,Asia,53.5,31.163017293323,7,3,4,6
8366,Asia,54.5,31.163017293323,7,3,7,8
8367,Asia,55.5,31.163017293323,7,3,4,5
8368,Asia,56.5,31.163017293323,7,3,3,4
8369,Asia,57.5,31.163017293323,7,3,3,3
8370,Asia,58.5,31.163017293323,7,3,3,3
8371,Asia,59.5,31.163017293323,7,3,3,3
8372,Asia,60.5,31.163017293323,7,3,3,3
8373,Asia,61.5,31.163017293323,7,3,5,7
8374,Asia,62.5,31.163017293323,7,3,3,3
8375,Asia,63.5,31.163017293323,7,3,3,4
8376,Asia,64.5,31.163017293323,7,3,7,7
8377,Asia,65.5,31.163017293323,7,2,7,8
8378,Asia,66.5,31.163017293323,7,2,5,6
8379,Asia,67.5,31.163017293323,3,2,4,5
8380,Asia,68.5,31.163017293323,3,2,3,3
8381,Asia,69.5,31.163017293323,3,2,5,6
8382,Asia,70.5,31.163017293323,1,2,7,8
8383,Asia,71.5,31.163017293323,1,2,7,8
8384,Asia,72.5,31.163017293323,1,2,7,8
8385,Asia,73.5,31.163017293323,6,2,7,8
8386,Asia,74.5,31.163017293323,6,2,7,8
8387,Asia,75.5,31.163017293323,6,2,7,8
8388,Asia,76.5,31.163017293323,6,2,7,8
8389,Asia,77.5,31.163017293323,3,2,8,8
8390,Asia,78.5,31.163017293323,3,3,5,7
8391,Asia,79.5,31.163017293323,3,4,3,5
8392,Asia,80.5,31.163017293323,3,4,3,5
8393,Asia,81.5,31.163017293323,3,4,3,5
8394,Asia,82.5,31.163017293323,3,4,3,6
8395,Asia,83.5,31.163017293323,3,4,3,6
8396,Asia,84.5,31.163017293323,3,4,3,5
8397,Asia,85.5,31.163017293323,3,5,3,4
8398,Asia,86.5,31.163017293323,3,5,3,3
8399,Asia,87.5,31.163017293323,3,5,3,4
8400,Asia,88.5,31.163017293323,3,5,3,4
8401,Asia,89.5,31.163017293323,3,5,3,4
8402,Asia,90.5,31.163017293323,3,5,3,4
8403,Asia,91.5,31.163017293323,3,6,4,5
8404,Asia,92.5,31.163017293323,3,7,6,7
8405,Asia,93.5,31.163017293323,3,7,4,5
8406,Asia,94.5,31.163017293323,3,5,4,5
8407,Asia,95.5,31.163017293323,3,4,4,5
8408,Asia,96.5,31.163017293323,3,5,4,5
8409,Asia,97.5,31.163017293323,3,6,5,8
8410,Asia,98.5,31.163017293323,3,7,5,7
8411,Asia,99.5,31.163017293323,3,6,5,7
8412,Asia,100.5,31.163017293323,3,4,5,6
8413,Asia,101.5,31.163017293323,3,3,4,4
8414,Asia,102.5,31.163017293323,3,3,5,7
8415,Asia,103.5,31.163017293323,3,3,7,8
8416,Asia,104.5,31.163017293323,6,3,8,8
8417,Asia,105.5,31.163017293323,2,3,8,8
8418,Asia,106.5,31.163017293323,3,3,8,8
8419,Asia,107.5,31.163017293323,3,4,8,8
8420,Asia,108.5,31.163017293323,3,4,8,8
8421,Asia,109.5,31.163017293323,3,4,7,8
8422,Asia,110.5,31.163017293323,3,4,6,7
8423,Asia,111.5,31.163017293323,3,3,6,7
8424,Asia,112.5,31.163017293323,3,3,7,8
8425,Asia,113.5,31.163017293323,1,4,8,8
8426,Asia,114.5,31.163017293323,3,4,8,8
8427,Asia,115.5,31.163017293323,3,4,7,8
8428,Asia,116.5,31.163017293323,3,5,7,8
8429,Asia,117.5,31.163017293323,1,4,8,8
8430,Asia,118.5,31.163017293323,1,4,8,8
8431,Asia,119.5,31.163017293323,1,4,8,8
8432,Asia,120.5,31.163017293323,6,4,8,8
8433,Asia,121.5,31.163017293323,6,5,8,8
8439,North America,-116.5,32.163017293323,3,2,7,8
8440,North America,-115.5,32.163017293323,3,1,7,8
8441,North America,-114.5,32.163017293323,1,1,5,7
8442,North America,-113.5,32.163017293323,3,2,2,2
8443,North America,-112.5,32.163017293323,3,2,3,3
8444,North America,-111.5,32.163017293323,3,2,6,7
8445,North America,-110.5,32.163017293323,6,2,7,8
8446,North America,-109.5,32.163017293323,3,2,4,5
8447,North America,-108.5,32.163017293323,3,1,4,5
8448,North America,-107.5,32.163017293323,1,1,4,5
8449,North America,-106.5,32.163017293323,6,1,5,6
8450,North America,-105.5,32.163017293323,2,2,4,5
8451,North America,-104.5,32.163017293323,2,2,4,6
8452,North America,-103.5,32.163017293323,1,2,4,6
8453,North America,-102.5,32.163017293323,1,1,4,6
8454,North America,-101.5,32.163017293323,1,1,4,5
8455,North America,-100.5,32.163017293323,2,2,4,6
8456,North America,-99.5,32.163017293323,2,2,5,6
8457,North America,-98.5,32.163017293323,2,2,4,6
8458,North America,-97.5,32.163017293323,6,2,7,8
8459,North America,-96.5,32.163017293323,1,2,7,8
8460,North America,-95.5,32.163017293323,2,2,6,7
8461,North America,-94.5,32.163017293323,1,2,5,7
8462,North America,-93.5,32.163017293323,6,2,6,7
8463,North America,-92.5,32.163017293323,1,3,5,7
8464,North America,-91.5,32.163017293323,1,3,5,6
8465,North America,-90.5,32.163017293323,6,3,6,8
8466,North America,-89.5,32.163017293323,1,2,5,6
8467,North America,-88.5,32.163017293323,1,2,5,6
8468,North America,-87.5,32.163017293323,1,3,5,6
8469,North America,-86.5,32.163017293323,1,3,6,7
8470,North America,-85.5,32.163017293323,1,2,5,7
8471,North America,-84.5,32.163017293323,1,2,5,7
8472,North America,-83.5,32.163017293323,1,3,7,8
8473,North America,-82.5,32.163017293323,1,2,5,7
8474,North America,-81.5,32.163017293323,6,2,6,7
8481,Africa,-8.50000000000003,32.163017293323,2,4,7,8
8482,Africa,-7.50000000000003,32.163017293323,1,4,6,7
8483,Africa,-6.50000000000003,32.163017293323,3,4,7,8
8484,Africa,-5.50000000000003,32.163017293323,3,4,6,7
8485,Africa,-4.50000000000003,32.163017293323,3,4,5,6
8486,Africa,-3.50000000000003,32.163017293323,7,4,3,3
8487,Africa,-2.50000000000003,32.163017293323,7,4,3,3
8488,Africa,-1.50000000000003,32.163017293323,7,4,4,6
8489,Africa,-0.500000000000028,32.163017293323,7,4,4,6
8490,Africa,0.499999999999972,32.163017293323,7,4,5,6
8491,Africa,1.49999999999997,32.163017293323,7,3,3,3
8492,Africa,2.49999999999997,32.163017293323,7,3,3,3
8493,Africa,3.49999999999997,32.163017293323,7,3,5,6
8494,Africa,4.49999999999997,32.163017293323,7,3,5,6
8495,Africa,5.49999999999997,32.163017293323,7,3,4,5
8496,Africa,6.49999999999999,32.163017293323,7,3,3,3
8497,Africa,7.5,32.163017293323,7,3,3,3
8498,Africa,8.5,32.163017293323,7,3,3,3
8499,Africa,9.5,32.163017293323,7,4,3,3
8500,Africa,10.5,32.163017293323,7,4,5,6
8501,Africa,11.5,32.163017293323,7,4,5,6
8502,Africa,12.5,32.163017293323,7,4,7,8
8503,Africa,13.5,32.163017293323,7,4,7,8
8504,Africa,14.5,32.163017293323,6,5,7,8
8507,Africa,20.5,32.163017293323,6,5,8,8
8508,Africa,21.5,32.163017293323,2,5,5,7
8509,Africa,22.5,32.163017293323,7,5,5,7
8510,Africa,23.5,32.163017293323,7,5,7,8
8514,Asia,35.5,32.163017293323,6,2,7,8
8515,Asia,36.5,32.163017293323,6,2,7,8
8516,Asia,37.5,32.163017293323,7,3,3,3
8517,Asia,38.5,32.163017293323,7,3,3,3
8518,Asia,39.5,32.163017293323,7,3,3,3
8519,Asia,40.5,32.163017293323,7,3,2,3
8520,Asia,41.5,32.163017293323,7,3,2,3
8521,Asia,42.5,32.163017293323,7,3,2,3
8522,Asia,43.5,32.163017293323,7,3,7,8
8523,Asia,44.5,32.163017293323,6,3,7,8
8524,Asia,45.5,32.163017293323,1,3,7,8
8525,Asia,46.5,32.163017293323,7,3,6,7
8526,Asia,47.5,32.163017293323,7,3,5,7
8527,Asia,48.5,32.163017293323,1,3,7,8
8528,Asia,49.5,32.163017293323,3,3,5,7
8529,Asia,50.5,32.163017293323,3,3,6,7
8530,Asia,51.5,32.163017293323,6,3,7,8
8531,Asia,52.5,32.163017293323,7,3,6,7
8532,Asia,53.5,32.163017293323,7,3,4,6
8533,Asia,54.5,32.163017293323,7,3,5,6
8534,Asia,55.5,32.163017293323,7,3,3,3
8535,Asia,56.5,32.163017293323,7,3,3,3
8536,Asia,57.5,32.163017293323,7,3,3,3
8537,Asia,58.5,32.163017293323,7,3,3,3
8538,Asia,59.5,32.163017293323,7,3,5,7
8539,Asia,60.5,32.163017293323,7,3,3,3
8540,Asia,61.5,32.163017293323,7,3,4,5
8541,Asia,62.5,32.163017293323,7,3,5,7
8542,Asia,63.5,32.163017293323,7,3,3,4
8543,Asia,64.5,32.163017293323,7,3,6,7
8544,Asia,65.5,32.163017293323,3,3,7,7
8545,Asia,66.5,32.163017293323,3,2,5,7
8546,Asia,67.5,32.163017293323,7,2,5,7
8547,Asia,68.5,32.163017293323,7,2,5,6
8548,Asia,69.5,32.163017293323,3,2,6,7
8549,Asia,70.5,32.163017293323,1,2,7,8
8550,Asia,71.5,32.163017293323,1,2,7,8
8551,Asia,72.5,32.163017293323,1,2,7,8
8552,Asia,73.5,32.163017293323,6,2,7,8
8553,Asia,74.5,32.163017293323,6,2,7,8
8554,Asia,75.5,32.163017293323,1,2,7,8
8555,Asia,76.5,32.163017293323,3,2,7,8
8556,Asia,77.5,32.163017293323,3,2,5,7
8557,Asia,78.5,32.163017293323,3,3,3,5
8558,Asia,79.5,32.163017293323,3,3,3,3
8559,Asia,80.5,32.163017293323,3,3,5,7
8560,Asia,81.5,32.163017293323,3,3,3,4
8561,Asia,82.5,32.163017293323,3,4,3,4
8562,Asia,83.5,32.163017293323,3,4,3,4
8563,Asia,84.5,32.163017293323,3,4,3,4
8564,Asia,85.5,32.163017293323,3,4,3,4
8565,Asia,86.5,32.163017293323,3,5,3,4
8566,Asia,87.5,32.163017293323,3,5,3,4
8567,Asia,88.5,32.163017293323,3,5,3,4
8568,Asia,89.5,32.163017293323,3,6,3,3
8569,Asia,90.5,32.163017293323,3,6,3,3
8570,Asia,91.5,32.163017293323,3,6,3,3
8571,Asia,92.5,32.163017293323,3,6,3,4
8572,Asia,93.5,32.163017293323,3,7,3,4
8573,Asia,94.5,32.163017293323,3,6,3,4
8574,Asia,95.5,32.163017293323,3,5,3,4
8575,Asia,96.5,32.163017293323,3,4,3,3
8576,Asia,97.5,32.163017293323,3,6,4,4
8577,Asia,98.5,32.163017293323,3,7,5,7
8578,Asia,99.5,32.163017293323,3,6,4,6
8579,Asia,100.5,32.163017293323,3,4,5,6
8580,Asia,101.5,32.163017293323,3,4,5,6
8581,Asia,102.5,32.163017293323,3,4,5,6
8582,Asia,103.5,32.163017293323,3,3,5,6
8583,Asia,104.5,32.163017293323,3,3,5,7
8584,Asia,105.5,32.163017293323,3,3,7,8
8585,Asia,106.5,32.163017293323,3,3,7,8
8586,Asia,107.5,32.163017293323,3,4,6,7
8587,Asia,108.5,32.163017293323,3,4,7,8
8588,Asia,109.5,32.163017293323,3,4,7,8
8589,Asia,110.5,32.163017293323,3,3,7,8
8590,Asia,111.5,32.163017293323,3,3,7,8
8591,Asia,112.5,32.163017293323,6,3,7,8
8592,Asia,113.5,32.163017293323,3,3,8,8
8593,Asia,114.5,32.163017293323,1,3,7,8
8594,Asia,115.5,32.163017293323,1,4,7,8
8595,Asia,116.5,32.163017293323,6,3,7,8
8596,Asia,117.5,32.163017293323,6,3,7,8
8597,Asia,118.5,32.163017293323,6,3,8,8
8598,Asia,119.5,32.163017293323,6,4,8,8
8599,Asia,120.5,32.163017293323,6,4,8,8
8603,Asia,130.5,32.163017293323,5,8,8,8
8604,Asia,131.5,32.163017293323,6,8,7,8
8609,North America,-116.5,33.163017293323,3,2,7,8
8610,North America,-115.5,33.163017293323,3,1,4,5
8611,North America,-114.5,33.163017293323,3,1,4,5
8612,North America,-113.5,33.163017293323,1,2,2,2
8613,North America,-112.5,33.163017293323,6,2,7,8
8614,North America,-111.5,33.163017293323,6,2,7,8
8615,North America,-110.5,33.163017293323,3,2,4,5
8616,North America,-109.5,33.163017293323,3,2,3,3
8617,North America,-108.5,33.163017293323,3,2,2,2
8618,North America,-107.5,33.163017293323,3,2,3,3
8619,North America,-106.5,33.163017293323,3,1,2,3
8620,North America,-105.5,33.163017293323,3,2,3,3
8621,North America,-104.5,33.163017293323,2,2,4,5
8622,North America,-103.5,33.163017293323,1,2,2,2
8623,North America,-102.5,33.163017293323,1,2,4,5
8624,North America,-101.5,33.163017293323,1,1,5,7
8625,North America,-100.5,33.163017293323,2,2,2,2
8626,North America,-99.5,33.163017293323,1,2,3,3
8627,North America,-98.5,33.163017293323,1,2,5,6
8628,North America,-97.5,33.163017293323,6,2,6,7
8629,North America,-96.5,33.163017293323,6,2,7,8
8630,North America,-95.5,33.163017293323,1,3,5,6
8631,North America,-94.5,33.163017293323,1,2,5,7
8632,North America,-93.5,33.163017293323,1,2,4,6
8633,North America,-92.5,33.163017293323,1,3,5,6
8634,North America,-91.5,33.163017293323,1,3,5,6
8635,North America,-90.5,33.163017293323,1,4,5,6
8636,North America,-89.5,33.163017293323,1,3,5,6
8637,North America,-88.5,33.163017293323,1,3,5,7
8638,North America,-87.5,33.163017293323,2,3,6,7
8639,North America,-86.5,33.163017293323,6,3,7,8
8640,North America,-85.5,33.163017293323,2,2,6,7
8641,North America,-84.5,33.163017293323,6,3,7,8
8642,North America,-83.5,33.163017293323,6,3,7,8
8643,North America,-82.5,33.163017293323,1,2,6,7
8644,North America,-81.5,33.163017293323,1,2,6,8
8645,North America,-80.5,33.163017293323,6,2,6,8
8646,North America,-79.5,33.163017293323,6,3,6,7
8651,Africa,-8.50000000000003,33.163017293323,2,4,8,8
8652,Africa,-7.50000000000003,33.163017293323,6,4,7,8
8653,Africa,-6.50000000000003,33.163017293323,3,4,7,8
8654,Africa,-5.50000000000003,33.163017293323,3,4,7,8
8655,Africa,-4.50000000000003,33.163017293323,3,4,5,7
8656,Africa,-3.50000000000003,33.163017293323,7,4,5,6
8657,Africa,-2.50000000000003,33.163017293323,7,4,3,3
8658,Africa,-1.50000000000003,33.163017293323,7,4,3,3
8659,Africa,-0.500000000000028,33.163017293323,7,4,5,6
8660,Africa,0.499999999999972,33.163017293323,7,4,3,3
8661,Africa,1.49999999999997,33.163017293323,7,3,4,6
8662,Africa,2.49999999999997,33.163017293323,7,3,5,7
8663,Africa,3.49999999999997,33.163017293323,7,3,4,6
8664,Africa,4.49999999999997,33.163017293323,7,3,3,3
8665,Africa,5.49999999999997,33.163017293323,7,3,5,6
8666,Africa,6.49999999999999,33.163017293323,7,3,7,8
8667,Africa,7.5,33.163017293323,7,3,5,6
8668,Africa,8.5,33.163017293323,7,3,5,6
8669,Africa,9.5,33.163017293323,7,4,5,6
8670,Africa,10.5,33.163017293323,7,4,7,8
8671,Africa,11.5,33.163017293323,7,4,7,8
8680,Asia,35.5,33.163017293323,6,3,7,8
8681,Asia,36.5,33.163017293323,6,3,7,8
8682,Asia,37.5,33.163017293323,7,3,3,3
8683,Asia,38.5,33.163017293323,7,3,3,3
8684,Asia,39.5,33.163017293323,7,3,2,3
8685,Asia,40.5,33.163017293323,7,3,3,3
8686,Asia,41.5,33.163017293323,7,3,3,3
8687,Asia,42.5,33.163017293323,7,3,5,6
8688,Asia,43.5,33.163017293323,7,3,7,8
8689,Asia,44.5,33.163017293323,6,3,7,8
8690,Asia,45.5,33.163017293323,7,3,4,5
8691,Asia,46.5,33.163017293323,3,3,5,7
8692,Asia,47.5,33.163017293323,3,3,6,7
8693,Asia,48.5,33.163017293323,3,3,7,7
8694,Asia,49.5,33.163017293323,3,3,6,7
8695,Asia,50.5,33.163017293323,3,3,5,7
8696,Asia,51.5,33.163017293323,6,3,6,7
8697,Asia,52.5,33.163017293323,7,3,3,4
8698,Asia,53.5,33.163017293323,7,3,3,3
8699,Asia,54.5,33.163017293323,7,3,3,3
8700,Asia,55.5,33.163017293323,7,4,3,3
8701,Asia,56.5,33.163017293323,7,4,4,6
8702,Asia,57.5,33.163017293323,7,4,3,3
8703,Asia,58.5,33.163017293323,7,4,3,3
8704,Asia,59.5,33.163017293323,7,4,4,5
8705,Asia,60.5,33.163017293323,7,4,3,3
8706,Asia,61.5,33.163017293323,3,4,3,4
8707,Asia,62.5,33.163017293323,3,3,6,7
8708,Asia,63.5,33.163017293323,3,3,5,6
8709,Asia,64.5,33.163017293323,3,3,5,7
8710,Asia,65.5,33.163017293323,3,3,6,7
8711,Asia,66.5,33.163017293323,3,3,5,7
8712,Asia,67.5,33.163017293323,3,2,6,7
8713,Asia,68.5,33.163017293323,3,2,7,8
8714,Asia,69.5,33.163017293323,3,2,7,8
8715,Asia,70.5,33.163017293323,3,2,7,8
8716,Asia,71.5,33.163017293323,3,2,7,8
8717,Asia,72.5,33.163017293323,2,2,7,8
8718,Asia,73.5,33.163017293323,6,2,7,8
8719,Asia,74.5,33.163017293323,3,2,7,8
8720,Asia,75.5,33.163017293323,3,3,8,8
8721,Asia,76.5,33.163017293323,3,3,3,5
8722,Asia,77.5,33.163017293323,3,3,3,4
8723,Asia,78.5,33.163017293323,3,3,3,4
8724,Asia,79.5,33.163017293323,3,3,3,4
8725,Asia,80.5,33.163017293323,3,3,3,4
8726,Asia,81.5,33.163017293323,3,3,3,3
8727,Asia,82.5,33.163017293323,3,3,3,3
8728,Asia,83.5,33.163017293323,3,4,3,5
8729,Asia,84.5,33.163017293323,3,4,3,5
8730,Asia,85.5,33.163017293323,3,4,3,5
8731,Asia,86.5,33.163017293323,3,4,3,5
8732,Asia,87.5,33.163017293323,3,5,3,5
8733,Asia,88.5,33.163017293323,3,5,3,4
8734,Asia,89.5,33.163017293323,3,5,3,4
8735,Asia,90.5,33.163017293323,3,6,3,4
8736,Asia,91.5,33.163017293323,3,6,3,3
8737,Asia,92.5,33.163017293323,3,6,3,3
8738,Asia,93.5,33.163017293323,3,7,3,4
8739,Asia,94.5,33.163017293323,3,7,3,3
8740,Asia,95.5,33.163017293323,3,5,3,3
8741,Asia,96.5,33.163017293323,3,4,3,3
8742,Asia,97.5,33.163017293323,3,5,4,5
8743,Asia,98.5,33.163017293323,3,5,3,5
8744,Asia,99.5,33.163017293323,3,5,3,4
8745,Asia,100.5,33.163017293323,3,4,3,3
8746,Asia,101.5,33.163017293323,3,4,3,3
8747,Asia,102.5,33.163017293323,3,4,5,6
8748,Asia,103.5,33.163017293323,3,3,5,7
8749,Asia,104.5,33.163017293323,3,3,6,7
8750,Asia,105.5,33.163017293323,3,3,7,7
8751,Asia,106.5,33.163017293323,3,3,7,8
8752,Asia,107.5,33.163017293323,3,4,7,8
8753,Asia,108.5,33.163017293323,3,4,5,6
8754,Asia,109.5,33.163017293323,3,3,7,8
8755,Asia,110.5,33.163017293323,3,3,6,7
8756,Asia,111.5,33.163017293323,3,3,7,8
8757,Asia,112.5,33.163017293323,6,3,7,8
8758,Asia,113.5,33.163017293323,6,3,7,8
8759,Asia,114.5,33.163017293323,6,3,7,8
8760,Asia,115.5,33.163017293323,1,3,7,8
8761,Asia,116.5,33.163017293323,1,3,7,8
8762,Asia,117.5,33.163017293323,6,3,7,8
8763,Asia,118.5,33.163017293323,1,3,7,8
8764,Asia,119.5,33.163017293323,6,3,7,8
8765,Asia,120.5,33.163017293323,6,3,8,8
8769,Asia,130.5,33.163017293323,6,8,8,8
8770,Asia,131.5,33.163017293323,5,8,8,8
8771,Asia,132.5,33.163017293323,5,7,8,8
8778,North America,-118.5,34.163017293323,6,2,7,8
8779,North America,-117.5,34.163017293323,6,2,7,8
8780,North America,-116.5,34.163017293323,6,2,4,6
8781,North America,-115.5,34.163017293323,3,1,2,2
8782,North America,-114.5,34.163017293323,3,1,4,6
8783,North America,-113.5,34.163017293323,3,2,2,2
8784,North America,-112.5,34.163017293323,3,2,5,6
8785,North America,-111.5,34.163017293323,3,2,4,6
8786,North America,-110.5,34.163017293323,3,2,4,5
8787,North America,-109.5,34.163017293323,3,2,3,3
8788,North America,-108.5,34.163017293323,3,2,2,3
8789,North America,-107.5,34.163017293323,3,2,2,2
8790,North America,-106.5,34.163017293323,3,2,4,6
8791,North America,-105.5,34.163017293323,2,2,2,2
8792,North America,-104.5,34.163017293323,2,1,3,3
8793,North America,-103.5,34.163017293323,1,2,4,6
8794,North America,-102.5,34.163017293323,1,2,4,5
8795,North America,-101.5,34.163017293323,1,2,4,6
8796,North America,-100.5,34.163017293323,2,2,3,4
8797,North America,-99.5,34.163017293323,1,2,4,6
8798,North America,-98.5,34.163017293323,1,2,5,6
8799,North America,-97.5,34.163017293323,1,2,5,6
8800,North America,-96.5,34.163017293323,1,2,4,6
8801,North America,-95.5,34.163017293323,1,3,4,6
8802,North America,-94.5,34.163017293323,2,3,4,6
8803,North America,-93.5,34.163017293323,2,3,5,6
8804,North America,-92.5,34.163017293323,1,3,7,8
8805,North America,-91.5,34.163017293323,1,3,4,6
8806,North America,-90.5,34.163017293323,1,3,5,6
8807,North America,-89.5,34.163017293323,1,3,5,7
8808,North America,-88.5,34.163017293323,1,3,5,7
8809,North America,-87.5,34.163017293323,2,3,5,7
8810,North America,-86.5,34.163017293323,6,3,7,8
8811,North America,-85.5,34.163017293323,2,3,6,8
8812,North America,-84.5,34.163017293323,6,3,8,8
8813,North America,-83.5,34.163017293323,6,3,7,8
8814,North America,-82.5,34.163017293323,1,3,7,8
8815,North America,-81.5,34.163017293323,6,3,7,8
8816,North America,-80.5,34.163017293323,6,2,7,8
8817,North America,-79.5,34.163017293323,1,3,6,8
8818,North America,-78.5,34.163017293323,1,3,6,7
8822,Africa,-6.50000000000003,34.163017293323,6,4,8,8
8823,Africa,-5.50000000000003,34.163017293323,3,4,7,8
8824,Africa,-4.50000000000003,34.163017293323,3,4,7,8
8825,Africa,-3.50000000000003,34.163017293323,3,4,6,7
8826,Africa,-2.50000000000003,34.163017293323,3,4,6,7
8827,Africa,-1.50000000000003,34.163017293323,7,4,7,8
8828,Africa,-0.500000000000028,34.163017293323,7,4,5,6
8829,Africa,0.499999999999972,34.163017293323,7,4,6,7
8830,Africa,1.49999999999997,34.163017293323,7,3,5,5
8831,Africa,2.49999999999997,34.163017293323,7,3,5,7
8832,Africa,3.49999999999997,34.163017293323,7,3,7,7
8833,Africa,4.49999999999997,34.163017293323,7,3,5,6
8834,Africa,5.49999999999997,34.163017293323,7,3,7,7
8835,Africa,6.49999999999999,34.163017293323,7,3,5,6
8836,Africa,7.5,34.163017293323,7,3,3,3
8837,Africa,8.5,34.163017293323,7,3,6,7
8838,Africa,9.5,34.163017293323,7,3,5,7
8844,Asia,36.5,34.163017293323,3,4,7,8
8845,Asia,37.5,34.163017293323,7,4,5,6
8846,Asia,38.5,34.163017293323,7,3,3,3
8847,Asia,39.5,34.163017293323,7,3,3,3
8848,Asia,40.5,34.163017293323,7,3,6,7
8849,Asia,41.5,34.163017293323,7,3,5,6
8850,Asia,42.5,34.163017293323,7,3,5,6
8851,Asia,43.5,34.163017293323,1,3,7,8
8852,Asia,44.5,34.163017293323,1,3,6,7
8853,Asia,45.5,34.163017293323,3,3,6,7
8854,Asia,46.5,34.163017293323,3,3,6,7
8855,Asia,47.5,34.163017293323,3,3,7,8
8856,Asia,48.5,34.163017293323,3,3,8,8
8857,Asia,49.5,34.163017293323,3,3,7,7
8858,Asia,50.5,34.163017293323,3,3,8,8
8859,Asia,51.5,34.163017293323,7,3,5,7
8860,Asia,52.5,34.163017293323,7,3,3,3
8861,Asia,53.5,34.163017293323,7,3,3,3
8862,Asia,54.5,34.163017293323,7,4,3,3
8863,Asia,55.5,34.163017293323,7,4,3,3
8864,Asia,56.5,34.163017293323,7,4,3,3
8865,Asia,57.5,34.163017293323,7,4,3,3
8866,Asia,58.5,34.163017293323,7,4,5,6
8867,Asia,59.5,34.163017293323,7,4,4,4
8868,Asia,60.5,34.163017293323,7,4,5,7
8869,Asia,61.5,34.163017293323,3,4,6,7
8870,Asia,62.5,34.163017293323,3,4,7,8
8871,Asia,63.5,34.163017293323,3,4,6,7
8872,Asia,64.5,34.163017293323,3,3,4,5
8873,Asia,65.5,34.163017293323,3,3,6,7
8874,Asia,66.5,34.163017293323,3,3,6,7
8875,Asia,67.5,34.163017293323,3,3,6,8
8876,Asia,68.5,34.163017293323,3,2,8,8
8877,Asia,69.5,34.163017293323,3,2,8,8
8878,Asia,70.5,34.163017293323,3,2,8,8
8879,Asia,71.5,34.163017293323,6,2,8,8
8880,Asia,72.5,34.163017293323,6,2,8,8
8881,Asia,73.5,34.163017293323,3,2,8,8
8882,Asia,74.5,34.163017293323,3,2,8,8
8883,Asia,75.5,34.163017293323,3,2,7,8
8884,Asia,76.5,34.163017293323,3,3,4,5
8885,Asia,77.5,34.163017293323,3,3,3,5
8886,Asia,78.5,34.163017293323,7,3,3,4
8887,Asia,79.5,34.163017293323,3,3,3,4
8888,Asia,80.5,34.163017293323,3,3,3,4
8889,Asia,81.5,34.163017293323,3,3,3,3
8890,Asia,82.5,34.163017293323,7,3,3,4
8891,Asia,83.5,34.163017293323,3,3,3,4
8892,Asia,84.5,34.163017293323,3,4,3,4
8893,Asia,85.5,34.163017293323,3,4,3,4
8894,Asia,86.5,34.163017293323,3,4,3,4
8895,Asia,87.5,34.163017293323,3,4,3,5
8896,Asia,88.5,34.163017293323,3,5,3,4
8897,Asia,89.5,34.163017293323,3,5,3,4
8898,Asia,90.5,34.163017293323,3,5,3,4
8899,Asia,91.5,34.163017293323,3,5,3,4
8900,Asia,92.5,34.163017293323,3,6,3,3
8901,Asia,93.5,34.163017293323,3,6,3,4
8902,Asia,94.5,34.163017293323,3,5,3,3
8903,Asia,95.5,34.163017293323,3,5,3,3
8904,Asia,96.5,34.163017293323,3,5,3,3
8905,Asia,97.5,34.163017293323,3,4,3,3
8906,Asia,98.5,34.163017293323,3,4,3,3
8907,Asia,99.5,34.163017293323,3,4,3,3
8908,Asia,100.5,34.163017293323,3,4,3,4
8909,Asia,101.5,34.163017293323,3,4,3,3
8910,Asia,102.5,34.163017293323,3,4,5,7
8911,Asia,103.5,34.163017293323,3,3,6,7
8912,Asia,104.5,34.163017293323,3,3,7,8
8913,Asia,105.5,34.163017293323,3,3,8,8
8914,Asia,106.5,34.163017293323,3,3,6,7
8915,Asia,107.5,34.163017293323,3,3,7,8
8916,Asia,108.5,34.163017293323,6,3,7,8
8917,Asia,109.5,34.163017293323,6,3,7,8
8918,Asia,110.5,34.163017293323,3,3,7,8
8919,Asia,111.5,34.163017293323,3,3,7,8
8920,Asia,112.5,34.163017293323,3,3,8,8
