FID,density,WMO_class,baseline,tile_area,density_delta,density_percent,WMO_zone,OBJECTID,CONTINENT,Shape_Leng,Shape_Area,FCNAME,FENAME,OBJECTID.1,Continent,lon,lat
10125,2,6,0.0666666666666667,9280.18634939018,0.066451153752949,99.6767306294235,6,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,28.5,41.163017293323
10126,13,6,0.0666666666666667,9280.18634939018,0.0652658327275018,97.8987490912527,6,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,29.5,41.163017293323
10128,5,6,0.0666666666666667,9280.18634939018,0.0661278843823725,99.1918265735587,6,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,31.5,41.163017293323
10129,3,6,0.0666666666666667,9280.18634939018,0.0663433972960902,99.5150959441352,6,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,32.5,41.163017293323
10130,2,3,0.004,9280.18634939018,0.00378448708628233,94.6121771570583,3,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,33.5,41.163017293323
10131,0,3,0.004,9280.18634939018,0.004,100,3,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,34.5,41.163017293323
10132,3,3,0.004,9280.18634939018,0.0036767306294235,91.9182657355875,3,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,35.5,41.163017293323
10133,3,6,0.0666666666666667,9280.18634939018,0.0663433972960902,99.5150959441352,6,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,36.5,41.163017293323
10138,8,3,0.004,9280.18634939018,0.00313794834512933,78.4487086282333,3,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,41.5,41.163017293323
10139,7,3,0.004,9280.18634939018,0.00324570480198816,81.1426200497041,3,1,Asia,2331.82053915,5432.08564269,土耳其,Republic of Turkey,243,5,42.5,41.163017293323
10140,12,3,0.004,9280.18634939018,0.002706922517694,67.6730629423499,3,1,Asia,2331.82053915,5432.08564269,格鲁吉亚,Georgia,216,5,43.5,41.163017293323
10141,18,6,0.0666666666666667,9280.18634939018,0.0647270504432077,97.0905756648115,6,1,Asia,2331.82053915,5432.08564269,亚美尼亚,Republic of Armenia,198,5,44.5,41.163017293323
10142,12,6,0.0666666666666667,9280.18634939018,0.0653735891843607,98.060383776541,6,1,Asia,2331.82053915,5432.08564269,阿塞拜疆,Republic of Azerbaijan,221,5,45.5,41.163017293323
10143,7,6,0.0666666666666667,9280.18634939018,0.0659123714686548,98.8685572029823,6,1,Asia,2331.82053915,5432.08564269,格鲁吉亚,Georgia,216,5,46.5,41.163017293323
10144,9,3,0.004,9280.18634939018,0.0030301918882705,75.7547972067624,3,1,Asia,2331.82053915,5432.08564269,阿塞拜疆,Republic of Azerbaijan,221,5,47.5,41.163017293323
10145,4,3,0.004,9280.18634939018,0.00356897417256467,89.2243543141166,3,1,Asia,2331.82053915,5432.08564269,阿塞拜疆,Republic of Azerbaijan,221,5,48.5,41.163017293323
10146,1,8,0.125,9280.18634939018,0.124892243543141,99.9137948345129,8,1,Asia,2331.82053915,5432.08564269,里海,NA,212,7,49.5,41.163017293323
10147,0,8,0.125,9280.18634939018,0.125,100,8,1,Asia,2331.82053915,5432.08564269,里海,NA,212,7,50.5,41.163017293323
10148,0,8,0.125,9280.18634939018,0.125,100,8,1,Asia,2331.82053915,5432.08564269,里海,NA,212,7,51.5,41.163017293323
10149,2,8,0.125,9280.18634939018,0.124784487086282,99.8275896690259,8,1,Asia,2331.82053915,5432.08564269,里海,NA,212,7,52.5,41.163017293323
10150,0,8,0.125,9280.18634939018,0.125,100,8,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,53.5,41.163017293323
10151,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,54.5,41.163017293323
10152,2,7,1e-04,9280.18634939018,-0.000115512913717667,-115.512913717667,7,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,55.5,41.163017293323
10153,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,56.5,41.163017293323
10154,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,57.5,41.163017293323
10155,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,58.5,41.163017293323
10156,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,59.5,41.163017293323
10157,4,6,0.0666666666666667,9280.18634939018,0.0662356408392313,99.353461258847,6,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,60.5,41.163017293323
10158,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,土库曼斯坦,Turkmenistan,195,4,61.5,41.163017293323
10159,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,62.5,41.163017293323
10160,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,63.5,41.163017293323
10161,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,64.5,41.163017293323
10162,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,65.5,41.163017293323
10163,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,66.5,41.163017293323
10164,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,67.5,41.163017293323
10165,6,6,0.0666666666666667,9280.18634939018,0.0660201279255137,99.0301918882705,6,1,Asia,2331.82053915,5432.08564269,哈萨克斯坦,Republic of Kazakhstan,225,4,68.5,41.163017293323
10166,6,6,0.0666666666666667,9280.18634939018,0.0660201279255137,99.0301918882705,6,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,69.5,41.163017293323
10167,5,3,0.004,9280.18634939018,0.00346121771570583,86.5304428926458,3,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,70.5,41.163017293323
10168,7,6,0.0666666666666667,9280.18634939018,0.0659123714686548,98.8685572029823,6,1,Asia,2331.82053915,5432.08564269,乌兹别克斯坦,Republic of Uzbekistan,242,4,71.5,41.163017293323
10169,7,6,0.0666666666666667,9280.18634939018,0.0659123714686548,98.8685572029823,6,1,Asia,2331.82053915,5432.08564269,吉尔吉斯斯坦,Kyrgyz　Republic,197,4,72.5,41.163017293323
10170,3,3,0.004,9280.18634939018,0.0036767306294235,91.9182657355875,3,1,Asia,2331.82053915,5432.08564269,吉尔吉斯斯坦,Kyrgyz　Republic,197,4,73.5,41.163017293323
10171,3,3,0.004,9280.18634939018,0.0036767306294235,91.9182657355875,3,1,Asia,2331.82053915,5432.08564269,吉尔吉斯斯坦,Kyrgyz　Republic,197,4,74.5,41.163017293323
10172,3,3,0.004,9280.18634939018,0.0036767306294235,91.9182657355875,3,1,Asia,2331.82053915,5432.08564269,吉尔吉斯斯坦,Kyrgyz　Republic,197,4,75.5,41.163017293323
10173,2,3,0.004,9280.18634939018,0.00378448708628233,94.6121771570583,3,1,Asia,2331.82053915,5432.08564269,吉尔吉斯斯坦,Kyrgyz　Republic,197,4,76.5,41.163017293323
10174,10,7,1e-04,9280.18634939018,-0.000977564568588336,-977.564568588336,7,1,Asia,2331.82053915,5432.08564269,吉尔吉斯斯坦,Kyrgyz　Republic,197,4,77.5,41.163017293323
10175,14,7,1e-04,9280.18634939018,-0.00140859039602367,-1408.59039602367,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,78.5,41.163017293323
10176,33,7,1e-04,9280.18634939018,-0.00345596307634151,-3455.96307634151,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,79.5,41.163017293323
10177,40,7,1e-04,9280.18634939018,-0.00421025827435335,-4210.25827435335,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,80.5,41.163017293323
10178,6,7,1e-04,9280.18634939018,-0.000546538741153002,-546.538741153002,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,81.5,41.163017293323
10179,30,7,1e-04,9280.18634939018,-0.00313269370576501,-3132.69370576501,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,82.5,41.163017293323
10180,7,7,1e-04,9280.18634939018,-0.000654295198011835,-654.295198011836,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,83.5,41.163017293323
10181,7,7,1e-04,9280.18634939018,-0.000654295198011835,-654.295198011836,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,84.5,41.163017293323
10182,4,7,1e-04,9280.18634939018,-0.000331025827435335,-331.025827435335,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,85.5,41.163017293323
10183,15,7,1e-04,9280.18634939018,-0.0015163468528825,-1516.3468528825,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,86.5,41.163017293323
10184,6,7,1e-04,9280.18634939018,-0.000546538741153002,-546.538741153002,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,87.5,41.163017293323
10185,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,88.5,41.163017293323
10186,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,89.5,41.163017293323
10187,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,90.5,41.163017293323
10188,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,91.5,41.163017293323
10189,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,92.5,41.163017293323
10190,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,93.5,41.163017293323
10191,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,94.5,41.163017293323
10192,3,7,1e-04,9280.18634939018,-0.000223269370576501,-223.269370576501,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,95.5,41.163017293323
10193,2,7,1e-04,9280.18634939018,-0.000115512913717667,-115.512913717667,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,96.5,41.163017293323
10194,0,7,1e-04,9280.18634939018,1e-04,100,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,97.5,41.163017293323
10195,2,7,1e-04,9280.18634939018,-0.000115512913717667,-115.512913717667,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,98.5,41.163017293323
10196,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,99.5,41.163017293323
10197,2,7,1e-04,9280.18634939018,-0.000115512913717667,-115.512913717667,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,100.5,41.163017293323
10198,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,101.5,41.163017293323
10199,4,7,1e-04,9280.18634939018,-0.000331025827435335,-331.025827435335,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,102.5,41.163017293323
10200,1,7,1e-04,9280.18634939018,-7.75645685883364e-06,-7.75645685883364,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,103.5,41.163017293323
10201,3,7,1e-04,9280.18634939018,-0.000223269370576501,-223.269370576501,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,104.5,41.163017293323
10202,6,7,1e-04,9280.18634939018,-0.000546538741153002,-546.538741153002,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,105.5,41.163017293323
10203,24,7,1e-04,9280.18634939018,-0.00248615496461201,-2486.15496461201,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,106.5,41.163017293323
10204,40,1,0.00173913043478261,9280.18634939018,-0.00257112783957074,-147.839850775317,1,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,107.5,41.163017293323
10205,32,1,0.00173913043478261,9280.18634939018,-0.00170907618470007,-98.2718806202539,1,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,108.5,41.163017293323
10206,45,7,1e-04,9280.18634939018,-0.00474904055864751,-4749.04055864751,7,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,109.5,41.163017293323
10207,50,2,0.00173913043478261,9280.18634939018,-0.00364869240815907,-209.799813469147,2,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,110.5,41.163017293323
10208,76,2,0.00173913043478261,9280.18634939018,-0.00645036028648875,-370.895716473103,2,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,111.5,41.163017293323
10209,56,3,0.004,9280.18634939018,-0.00203436158409468,-50.8590396023671,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,112.5,41.163017293323
10210,86,2,0.00173913043478261,9280.18634939018,-0.00752792485507708,-432.855679166932,2,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,113.5,41.163017293323
10211,179,2,0.00173913043478261,9280.18634939018,-0.0175492753429486,-1009.08333221955,2,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,114.5,41.163017293323
10212,178,3,0.004,9280.18634939018,-0.0151806493208724,-379.51623302181,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,115.5,41.163017293323
10213,134,3,0.004,9280.18634939018,-0.0104393652190837,-260.984130477093,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,116.5,41.163017293323
10214,123,3,0.004,9280.18634939018,-0.00925404419363654,-231.351104840913,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,117.5,41.163017293323
10215,82,3,0.004,9280.18634939018,-0.00483602946242436,-120.900736560609,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,118.5,41.163017293323
10216,94,3,0.004,9280.18634939018,-0.00612910694473036,-153.227673618259,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,119.5,41.163017293323
10217,113,3,0.004,9280.18634939018,-0.0081764796250482,-204.411990626205,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,120.5,41.163017293323
10218,96,6,0.0666666666666667,9280.18634939018,0.0563220468082186,84.483070212328,6,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,121.5,41.163017293323
10219,128,6,0.0666666666666667,9280.18634939018,0.052873840188736,79.3107602831039,6,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,122.5,41.163017293323
10220,167,6,0.0666666666666667,9280.18634939018,0.0486713383712414,73.0070075568622,6,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,123.5,41.163017293323
10221,68,3,0.004,9280.18634939018,-0.00332743906640069,-83.1859766600172,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,124.5,41.163017293323
10222,73,3,0.004,9280.18634939018,-0.00386622135069486,-96.6555337673714,3,1,Asia,2331.82053915,5432.08564269,中国,Peoples Republic of China,247,1,125.5,41.163017293323
10223,25,3,0.004,9280.18634939018,0.00130608857852916,32.652214463229,3,1,Asia,2331.82053915,5432.08564269,朝鲜,Democratic People,244,1,126.5,41.163017293323
10224,15,3,0.004,9280.18634939018,0.0023836531471175,59.5913286779374,3,1,Asia,2331.82053915,5432.08564269,朝鲜,Democratic People,244,1,127.5,41.163017293323
10225,17,3,0.004,9280.18634939018,0.00216814023339983,54.2035058349957,3,1,Asia,2331.82053915,5432.08564269,朝鲜,Democratic People,244,1,128.5,41.163017293323
10226,1,3,0.004,9280.18634939018,0.00389224354314117,97.3060885785292,3,1,Asia,2331.82053915,5432.08564269,朝鲜,Democratic People,244,1,129.5,41.163017293323
10228,2,5,0.04,9280.18634939018,0.0397844870862823,99.4612177157058,5,1,Asia,2331.82053915,5432.08564269,日本,Japan,233,1,140.5,41.163017293323
10231,65,3,0.004,9137.70056209043,-0.00311338695750935,-77.8346739377339,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-123.5,42.163017293323
10232,108,3,0.004,9137.70056209043,-0.00781916602170785,-195.479150542696,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-122.5,42.163017293323
10233,40,3,0.004,9137.70056209043,-0.000377468896928834,-9.43672242322085,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-121.5,42.163017293323
10234,25,3,0.004,9137.70056209043,0.00126408193941948,31.602048485487,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-120.5,42.163017293323
10235,8,3,0.004,9137.70056209043,0.00312450622061423,78.1126555153558,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-119.5,42.163017293323
10236,10,3,0.004,9137.70056209043,0.00290563277576779,72.6408193941948,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-118.5,42.163017293323
10237,7,3,0.004,9137.70056209043,0.00323394294303745,80.8485735759364,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-117.5,42.163017293323
10238,9,2,0.00173913043478261,9137.70056209043,0.000754199932973621,43.3664961459832,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-116.5,42.163017293323
10239,18,2,0.00173913043478261,9137.70056209043,-0.000230730568835366,-13.2670077080336,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-115.5,42.163017293323
10240,33,3,0.004,9137.70056209043,0.000388588160033712,9.7147040008428,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-114.5,42.163017293323
10241,32,3,0.004,9137.70056209043,0.000498024882456933,12.4506220614233,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-113.5,42.163017293323
10242,43,3,0.004,9137.70056209043,-0.000705779064198496,-17.6444766049624,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-112.5,42.163017293323
10243,70,3,0.004,9137.70056209043,-0.00366057056962546,-91.5142642406365,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-111.5,42.163017293323
10244,26,3,0.004,9137.70056209043,0.00115464521699626,28.8661304249065,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-110.5,42.163017293323
10245,6,2,0.00173913043478261,9137.70056209043,0.00108251010024328,62.2443307639888,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-109.5,42.163017293323
10246,14,2,0.00173913043478261,9137.70056209043,0.000207016320857517,11.9034384493072,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-108.5,42.163017293323
10247,16,3,0.004,9137.70056209043,0.00224901244122847,56.2253110307117,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-107.5,42.163017293323
10248,23,3,0.004,9137.70056209043,0.00148295538426592,37.073884606648,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-106.5,42.163017293323
10249,24,3,0.004,9137.70056209043,0.0013735186618427,34.3379665460675,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-105.5,42.163017293323
10250,75,2,0.00173913043478261,9137.70056209043,-0.00646862374695896,-371.94586545014,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-104.5,42.163017293323
10251,74,2,0.00173913043478261,9137.70056209043,-0.00635918702453573,-365.653253910805,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-103.5,42.163017293323
10252,49,1,0.00173913043478261,9137.70056209043,-0.00362326896395521,-208.337965427425,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-102.5,42.163017293323
10253,32,2,0.00173913043478261,9137.70056209043,-0.00176284468276046,-101.363569258726,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-101.5,42.163017293323
10254,57,2,0.00173913043478261,9137.70056209043,-0.00449876274334098,-258.678857742106,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-100.5,42.163017293323
10255,44,1,0.00173913043478261,9137.70056209043,-0.00307608535183911,-176.874907730749,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-99.5,42.163017293323
10256,65,1,0.00173913043478261,9137.70056209043,-0.00537425652272675,-309.019750056788,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-98.5,42.163017293323
10257,98,1,0.00173913043478261,9137.70056209043,-0.00898566836269303,-516.675930854849,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-97.5,42.163017293323
10258,83,1,0.00173913043478261,9137.70056209043,-0.00734411752634472,-422.286757764821,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-96.5,42.163017293323
10259,47,2,0.00173913043478261,9137.70056209043,-0.00340439551910877,-195.752742348754,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-95.5,42.163017293323
10260,40,1,0.00173913043478261,9137.70056209043,-0.00263833846214623,-151.704461573408,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-94.5,42.163017293323
10261,93,1,0.00173913043478261,9137.70056209043,-0.00843848475057693,-485.212873158173,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-93.5,42.163017293323
10262,59,1,0.00173913043478261,9137.70056209043,-0.00471763618818742,-271.264080820777,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-92.5,42.163017293323
10263,98,1,0.00173913043478261,9137.70056209043,-0.00898566836269303,-516.675930854849,1,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-91.5,42.163017293323
10264,70,2,0.00173913043478261,9137.70056209043,-0.00592144013484285,-340.482807753464,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-90.5,42.163017293323
10265,124,6,0.0666666666666667,9137.70056209043,0.0530965130861873,79.6447696292809,6,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-89.5,42.163017293323
10266,377,6,0.0666666666666667,9137.70056209043,0.0254090223131124,38.1135334696686,6,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-88.5,42.163017293323
10267,218,6,0.0666666666666667,9137.70056209043,0.0428094611784045,64.2141917676068,6,2,North America,3954.89183268,3707.4186593,NA,NA,1,17,-87.5,42.163017293323
10268,105,6,0.0666666666666667,9137.70056209043,0.0551758108122285,82.7637162183427,6,2,North America,3954.89183268,3707.4186593,NA,NA,1,17,-86.5,42.163017293323
10269,92,6,0.0666666666666667,9137.70056209043,0.0565984882037303,84.8977323055955,6,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-85.5,42.163017293323
10270,84,6,0.0666666666666667,9137.70056209043,0.0574739819831161,86.2109729746742,6,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-84.5,42.163017293323
10271,225,6,0.0666666666666667,9137.70056209043,0.042043404121442,63.065106182163,6,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-83.5,42.163017293323
10272,121,6,0.0666666666666667,9137.70056209043,0.0534248232534569,80.1372348801854,6,2,North America,3954.89183268,3707.4186593,加拿大,Canada,3,17,-82.5,42.163017293323
10273,41,8,0.125,9137.70056209043,0.120513094380648,96.4104755045184,8,2,North America,3954.89183268,3707.4186593,NA,NA,1,17,-81.5,42.163017293323
10274,42,8,0.125,9137.70056209043,0.120403657658225,96.3229261265798,8,2,North America,3954.89183268,3707.4186593,NA,NA,1,17,-80.5,42.163017293323
10275,60,2,0.00173913043478261,9137.70056209043,-0.00482707291061064,-277.556692360112,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-79.5,42.163017293323
10276,105,2,0.00173913043478261,9137.70056209043,-0.00975172541965558,-560.724211630196,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-78.5,42.163017293323
10277,103,3,0.004,9137.70056209043,-0.00727198240959175,-181.799560239794,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-77.5,42.163017293323
10278,154,2,0.00173913043478261,9137.70056209043,-0.0151141248183934,-869.06217705762,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-76.5,42.163017293323
10279,119,2,0.00173913043478261,9137.70056209043,-0.0112838395335807,-648.820773180889,2,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-75.5,42.163017293323
10280,141,3,0.004,9137.70056209043,-0.0114305778616741,-285.764446541853,3,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-74.5,42.163017293323
10281,147,6,0.0666666666666667,9137.70056209043,0.0505794684704532,75.8692027056798,6,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-73.5,42.163017293323
10282,245,6,0.0666666666666667,9137.70056209043,0.0398546696729776,59.7820045094663,6,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-72.5,42.163017293323
10283,401,6,0.0666666666666667,9137.70056209043,0.0227825409749551,34.1738114624327,6,2,North America,3954.89183268,3707.4186593,美国,United States Of America,4,17,-71.5,42.163017293323
10287,7,6,0.0666666666666667,9137.70056209043,0.0659006096097041,98.8509144145562,6,3,Europe,1598.02861696,1444.71727066,西班牙,Kingdom of Spain,193,10,-8.50000000000003,42.163017293323
10288,3,3,0.004,9137.70056209043,0.00367168983273034,91.7922458182584,3,3,Europe,1598.02861696,1444.71727066,西班牙,Kingdom of Spain,193,10,-7.50000000000003,42.163017293323
10289,4,3,0.004,9137.70056209043,0.00356225311030712,89.0563277576779,3,3,Europe,1598.02861696,1444.71727066,西班牙,Kingdom of Spain,193,10,-6.50000000000003,42.163017293323
10290,2,2,0.00173913043478261,9137.70056209043,0.00152025698993617,87.4147769213296,2,3,Europe,1598.02861696,1444.71727066,西班牙,Kingdom of Spain,193,10,-5.50000000000003,42.163017293323
10291,4,2,0.00173913043478261,9137.70056209043,0.00130138354508973,74.8295538426592,2,3,Europe,1598.02861696,1444.71727066,西班牙,Kingdom of Spain,193,10,-4.50000000000003,42.163017293323
10292,3,2,0.00173913043478261,9137.70056209043,0.00141082026751295,81.1221653819944,2,3,Europe,1598.02861696,1444.71727066,西班牙,Kingdom of Spain,193,10,-3.50000000000003,42.163017293323
